Product Category,Sub Category,Unit Cost,Unit Price
Woman Shoes,Boots,262.5,316.5
Clothing,Mid Calf Socks,135,172
Clothing,Quarter Socks,27,35
Woman Shoes,Clogs,329.5,409
Woman Shoes,Sandals,225,264
Woman Shoes,Sandals,62.5,81.5
Woman Shoes,Sandals,43.33,50.67
Woman Shoes,Clogs,29.33,31.67
Man Shoes,Derby,270,295.5
Clothing,Mid Calf Socks,24,31.67
Man Shoes,Derby,"1,120.00","1,373.00"
Woman Shoes,Sandals,69,113.67
Woman Shoes,Sandals,65,99
Man Shoes,Sneakers,384.5,529
Woman Shoes,Sandals,96.67,145.67
Woman Shoes,Sandals,57.5,90
Man Shoes,Sneakers,"1,147.50","1,216.50"
Man Shoes,Sneakers,773.33,978.33
Woman Shoes,Clogs,242,330.5
Woman Shoes,Peep Toe,10.5,13.5
Woman Shoes,Peep Toe,100,112
Woman Shoes,Peep Toe,116,152.5
Woman Shoes,Peep Toe,90,113
Woman Shoes,Boots,525,683
Woman Shoes,Peep Toe,16.5,20.5
Man Shoes,Derby,180,236.33
Woman Shoes,Sandals,140,200
Woman Shoes,Sandals,51,81.33
Man Shoes,Sneakers,773.33,"1,052.67"
Woman Shoes,Peep Toe,3.33,5.33
Clothing,Low Cut Socks,355,558
Woman Shoes,Peep Toe,80,112
Woman Shoes,Stilletto,239,345
Woman Shoes,Clogs,88,115.5
Clothing,Low Cut Socks,24,28
Woman Shoes,Boots,70,90.67
Woman Shoes,Peep Toe,5.33,7
Woman Shoes,Peep Toe,261,310
Woman Shoes,Boots,350,398
Woman Shoes,Peep Toe,140,154
Woman Shoes,Boots,268.33,353.33
Man Shoes,Sneakers,282.5,287
Woman Shoes,Clogs,77,95
Woman Shoes,Boots,280,272
Woman Shoes,Peep Toe,130,148
Clothing,Quarter Socks,"1,134.00","1,389.00"
Woman Shoes,Boots,332.5,450.5
Woman Shoes,Peep Toe,125,159.5
Clothing,Quarter Socks,108,122
Woman Shoes,Stilletto,24,30.33
Man Shoes,Sneakers,769,848
Woman Shoes,Stilletto,95,144
Clothing,Mid Calf Socks,234,300
Woman Shoes,Peep Toe,24,28
Man Shoes,Sneakers,769,735
Man Shoes,Sneakers,769,777
Clothing,Mid Calf Socks,144,166
Man Shoes,Derby,180,173.67
Clothing,Mid Calf Socks,27,31.33
Man Shoes,Sneakers,769,848
Woman Shoes,Clogs,212.33,259
Woman Shoes,Loafers,330,416
Woman Shoes,Peep Toe,75,98
Woman Shoes,Peep Toe,38.33,47.33
Woman Shoes,Peep Toe,17.67,22.67
Clothing,Quarter Socks,400,603.5
Clothing,Mid Calf Socks,198,306
Clothing,Quarter Socks,175,216
Man Shoes,Oxford,"2,384.00","2,410.00"
Man Shoes,Sneakers,"2,320.00","2,695.00"
Man Shoes,Sneakers,540,611
Woman Shoes,Boots,210,295
Woman Shoes,Clogs,88,100
Clothing,Mid Calf Socks,76.5,92
Woman Shoes,Clogs,99,114.5
Woman Shoes,Boots,11.67,15
Clothing,Mid Calf Socks,108,159
Woman Shoes,Pump,159,248
Woman Shoes,Sandals,36.67,41
Woman Shoes,Sandals,33.33,38.67
Man Shoes,Oxford,"1,215.00","1,220.00"
Man Shoes,Sneakers,773.33,825.33
Man Shoes,Sneakers,"1,147.50","1,052.00"
Woman Shoes,Peep Toe,212.5,250
Woman Shoes,Peep Toe,10.67,13
Woman Shoes,Boots,233.33,281.67
Woman Shoes,Clogs,36.67,45
Man Shoes,Sneakers,384.5,381.5
Clothing,Mid Calf Socks,58.5,72
Clothing,Invisible Socks,513.33,554.67
Woman Shoes,Boots,175,239
Woman Shoes,Peep Toe,42.5,53.5
Woman Shoes,Peep Toe,175,208
Woman Shoes,Peep Toe,65,85
Man Shoes,Oxford,742,808
Woman Shoes,Sandals,1.67,1.67
Woman Shoes,Sandals,27,43
Clothing,Low Cut Socks,24.33,30.33
Woman Shoes,Clogs,"1,020.00","1,317.00"
Clothing,Quarter Socks,166.67,170
Clothing,Mid Calf Socks,63,75
Woman Shoes,Peep Toe,32,39
Woman Shoes,Peep Toe,326,394
Woman Shoes,Peep Toe,23,29
Man Shoes,Sneakers,"1,147.50","1,158.50"
Woman Shoes,Peep Toe,270.67,401
Woman Shoes,Peep Toe,35,57
Woman Shoes,Sandals,126,145
Woman Shoes,Sandals,6.67,7.67
Woman Shoes,Boots,116.67,138.33
Woman Shoes,Peep Toe,15,18.5
Woman Shoes,Peep Toe,245,287
Man Shoes,Oxford,742,841
Woman Shoes,Peep Toe,62.5,60.5
Woman Shoes,Clogs,"1,920.00","1,906.00"
Man Shoes,Derby,540,536
Woman Shoes,Sandals,105,142
Woman Shoes,Sandals,22.5,25.5
Man Shoes,Sneakers,769,857
Woman Shoes,Sandals,13.33,17.67
Woman Shoes,Sandals,37.5,49.5
Woman Shoes,Boots,262.5,326
Woman Shoes,Peep Toe,15,20
Man Shoes,Sneakers,256.33,295.33
Clothing,Mid Calf Socks,189,259
Woman Shoes,Sandals,90,121
Woman Shoes,Sandals,48.33,60.67
Clothing,Mid Calf Socks,75,88.33
Clothing,Low Cut Socks,196,246
Woman Shoes,Peep Toe,48.33,61
Woman Shoes,Peep Toe,30,38.33
Clothing,Mid Calf Socks,144,185
Clothing,Quarter Socks,144,194.67
Man Shoes,Oxford,"2,384.00","2,694.00"
Man Shoes,Oxford,"1,215.00","1,361.00"
Woman Shoes,Peep Toe,80,119
Clothing,Low Cut Socks,330.5,513.5
Man Shoes,Sneakers,"1,147.50","1,419.00"
Woman Shoes,Sandals,240,348
Woman Shoes,Sandals,90,143
Woman Shoes,Clogs,330,463
Woman Shoes,Clogs,220,264
Man Shoes,Sneakers,773.33,777.33
Man Shoes,Oxford,405,425
Clothing,Low Cut Socks,171,206
Man Shoes,Derby,"1,221.50","1,534.00"
Woman Shoes,Boots,280,417.67
Man Shoes,Derby,"1,120.00","1,293.00"
Woman Shoes,Peep Toe,319,397
Woman Shoes,Peep Toe,8.33,11.33
Clothing,Low Cut Socks,110,140
Woman Shoes,Clogs,285.5,351
Woman Shoes,Sandals,40,54
Man Shoes,Derby,270,267
Woman Shoes,Peep Toe,21,28
Man Shoes,Derby,850.5,907
Clothing,Extra Low Cut Socks,794,934.5
Man Shoes,Sneakers,"1,147.50","1,122.00"
Woman Shoes,Peep Toe,96.5,121.5
Woman Shoes,Peep Toe,9,12
Clothing,Invisible Socks,"1,750.00","2,453.00"
Clothing,Quarter Socks,133.33,164.33
Man Shoes,Derby,540,594
Clothing,Mid Calf Socks,108,147.5
Woman Shoes,Peep Toe,43.33,56.33
Woman Shoes,Peep Toe,377,437
Woman Shoes,Peep Toe,945,"1,256.00"
Woman Shoes,Peep Toe,145,189
Woman Shoes,Peep Toe,69,84
Man Shoes,Sneakers,256.33,285.33
Woman Shoes,Boots,46.67,61.33
Man Shoes,Sneakers,"2,295.00","2,204.00"
Woman Shoes,Boots,128.33,166
Woman Shoes,Clogs,121,149.5
Man Shoes,Sneakers,"2,320.00","2,479.00"
Woman Shoes,Sandals,53.33,70
Woman Shoes,Peep Toe,55,70.5
Woman Shoes,Peep Toe,217.5,294.5
Woman Shoes,Boots,35,42
Man Shoes,Derby,540,704
Man Shoes,Sneakers,384.5,357
Man Shoes,Sneakers,"1,160.00","1,275.50"
Woman Shoes,Boots,280,361.67
Woman Shoes,Peep Toe,30,41.33
Clothing,Toe Cover Socks,84,120.67
Woman Shoes,Peep Toe,128.33,194
Woman Shoes,Peep Toe,81.67,112.67
Woman Shoes,Peep Toe,16,18.5
Woman Shoes,Peep Toe,152,174
Woman Shoes,Boots,198.33,211.33
Man Shoes,Sneakers,188.33,239
Woman Shoes,Sandals,180,255
Woman Shoes,Boots,367.5,567.5
Woman Shoes,Clogs,242,298.5
Man Shoes,Sneakers,256.33,252
Man Shoes,Oxford,"1,192.00","1,429.50"
Woman Shoes,Boots,367.5,546
Clothing,Low Cut Socks,294,330
Woman Shoes,Peep Toe,150.5,205
Woman Shoes,Peep Toe,84,132
Woman Shoes,Peep Toe,33,31
Man Shoes,Sneakers,765,859
Woman Shoes,Loafers,"1,155.00","1,680.00"
Woman Shoes,Boots,385,526.5
Man Shoes,Sneakers,773.33,989.67
Woman Shoes,Peep Toe,45,68
Woman Shoes,Peep Toe,210,340
Woman Shoes,Peep Toe,18.33,28.33
Clothing,Mid Calf Socks,81,87.67
Woman Shoes,Clogs,571,767
Woman Shoes,Clogs,360,482
Woman Shoes,Boots,163.33,256
Man Shoes,Derby,"1,120.00","1,234.00"
Woman Shoes,Clogs,66,70.33
Woman Shoes,Sandals,135,182.5
Woman Shoes,Sandals,2.5,4
Man Shoes,Derby,"1,701.00","2,322.00"
Woman Shoes,Peep Toe,300,489
Woman Shoes,Peep Toe,38.67,60.67
Man Shoes,Sneakers,769,699
Clothing,Quarter Socks,"1,050.00",955
Clothing,Low Cut Socks,98,154
Woman Shoes,Clogs,58.67,76.67
Clothing,Toe Cover Socks,198,227
Woman Shoes,Boots,805,"1,049.00"
Woman Shoes,Peep Toe,184.67,218.33
Woman Shoes,Boots,46.67,63.33
Woman Shoes,Peep Toe,60,86
Woman Shoes,Peep Toe,350,415
Clothing,Quarter Socks,126,156
Clothing,Low Cut Socks,318,404
Woman Shoes,Boots,70,93
Woman Shoes,Peep Toe,625,757
Woman Shoes,Peep Toe,3,3.33
Man Shoes,Oxford,405,446.33
Woman Shoes,Peep Toe,135.33,170
Woman Shoes,Boots,35,47
Man Shoes,Sneakers,"2,320.00","2,172.00"
Woman Shoes,Peep Toe,81.67,105.67
Woman Shoes,Peep Toe,37.5,45
Woman Shoes,Peep Toe,10,15
Woman Shoes,Peep Toe,150.33,229.67
Woman Shoes,Boots,122.5,137
Clothing,Extra Low Cut Socks,64,86
Man Shoes,Sneakers,282.5,281
Man Shoes,Derby,180,185.33
Woman Shoes,Peep Toe,303.33,345.33
Woman Shoes,Peep Toe,55,64
Woman Shoes,Peep Toe,30,36
Woman Shoes,Peep Toe,5,6
Man Shoes,Oxford,742,774
Clothing,Mid Calf Socks,4.5,5.5
Woman Shoes,Stilletto,28,38.5
Man Shoes,Derby,560,556.5
Woman Shoes,Boots,420,546
Man Shoes,Sneakers,"2,320.00","2,413.00"
Woman Shoes,Boots,980,"1,128.00"
Man Shoes,Oxford,405,472.67
Woman Shoes,Boots,455,616.5
Man Shoes,Sneakers,"2,295.00","2,478.00"
Woman Shoes,Clogs,99,125.5
Clothing,Low Cut Socks,24,25
Man Shoes,Sneakers,"1,147.50","1,017.50"
Woman Shoes,Sandals,140,155
Man Shoes,Derby,373.33,356
Woman Shoes,Sandals,225,287
Woman Shoes,Sandals,75,97
Woman Shoes,Clogs,36.67,49.67
Woman Shoes,Stilletto,175,216
Clothing,Quarter Socks,600,678
Woman Shoes,Sandals,150,188
Woman Shoes,Clogs,73.33,91.33
Man Shoes,Sneakers,769,896
Woman Shoes,Boots,805,"1,098.00"
Woman Shoes,Peep Toe,90,97
Woman Shoes,Peep Toe,16.67,20.67
Woman Shoes,Peep Toe,13.33,18.33
Clothing,Low Cut Socks,318.5,379.5
Woman Shoes,Boots,105,154
Man Shoes,Sneakers,"2,295.00","2,201.00"
Man Shoes,Derby,"1,120.00","1,051.00"
Woman Shoes,Boots,35,38.67
Woman Shoes,Sandals,3.33,4.33
Woman Shoes,Sandals,18.33,24
Woman Shoes,Sandals,12,14.33
Man Shoes,Sneakers,765,815.33
Woman Shoes,Clogs,374,493
Woman Shoes,Clogs,659,790
Man Shoes,Derby,540,554
Woman Shoes,Peep Toe,14.33,16.67
Woman Shoes,Peep Toe,21,24
Woman Shoes,Clogs,60,78
Man Shoes,Sneakers,384.5,419.5
Woman Shoes,Clogs,110,125
Woman Shoes,Stilletto,55.5,63.5
Woman Shoes,Pump,715.5,891.5
Woman Shoes,Loafers,385,488.67
Woman Shoes,Peep Toe,20,27
Woman Shoes,Peep Toe,475,643
Woman Shoes,Peep Toe,45,55
Man Shoes,Sneakers,"1,147.50","1,157.00"
Man Shoes,Sneakers,"1,160.00","1,168.00"
Man Shoes,Derby,"1,701.00","1,785.00"
Woman Shoes,Peep Toe,475,642
Man Shoes,Sneakers,"2,295.00","2,328.00"
Man Shoes,Derby,"1,701.00","2,167.00"
Woman Shoes,Boots,455,750.5
Woman Shoes,Boots,980,"1,101.00"
Woman Shoes,Peep Toe,95,114
Woman Shoes,Boots,93.33,120.67
Woman Shoes,Peep Toe,665,816
Woman Shoes,Peep Toe,15,20.5
Woman Shoes,Boots,910,"1,109.00"
Man Shoes,Sneakers,773.33,935
Woman Shoes,Stilletto,36,43.5
Woman Shoes,Clogs,"3,120.00","3,887.00"
Clothing,Mid Calf Socks,3,3.67
Man Shoes,Sneakers,282.5,334
Man Shoes,Sneakers,765,805.67
Woman Shoes,Peep Toe,26.67,39.67
Woman Shoes,Peep Toe,139.5,210
Woman Shoes,Boots,116.67,188
Woman Shoes,Loafers,247.5,264
Woman Shoes,Stilletto,72,82
Woman Shoes,Peep Toe,48.33,63
Woman Shoes,Peep Toe,35,48
Woman Shoes,Clogs,240,290.33
Clothing,Mid Calf Socks,270,355
Man Shoes,Sneakers,765,749.33
Clothing,Quarter Socks,450,604
Woman Shoes,Peep Toe,493,608
Woman Shoes,Peep Toe,45,55.33
Woman Shoes,Peep Toe,22,28.67
Woman Shoes,Boots,233.33,282.33
Woman Shoes,Boots,326.67,479
Woman Shoes,Peep Toe,560,626
Woman Shoes,Peep Toe,60,67
Woman Shoes,Peep Toe,64,87
Woman Shoes,Peep Toe,28,36
Woman Shoes,Peep Toe,58,75
Woman Shoes,Peep Toe,25,28
Woman Shoes,Boots,140,181
Man Shoes,Oxford,794.67,993.33
Clothing,Mid Calf Socks,87,108.33
Man Shoes,Derby,180,188
Woman Shoes,Clogs,88,120
Woman Shoes,Clogs,220,256
Woman Shoes,Clogs,154,197
Woman Shoes,Boots,17.5,20
Man Shoes,Sneakers,"2,295.00","2,525.00"
Woman Shoes,Peep Toe,175,212
Woman Shoes,Peep Toe,3.33,3.67
Woman Shoes,Clogs,88,91.67
Clothing,Mid Calf Socks,40.5,46
Man Shoes,Sneakers,384.5,482.5
Clothing,Extra Low Cut Socks,603.5,924
Woman Shoes,Sandals,32.5,44
Woman Shoes,Boots,105,131
Man Shoes,Sneakers,773.33,956.33
Clothing,Low Cut Socks,196,216.67
Man Shoes,Sneakers,769,762
Woman Shoes,Peep Toe,5,6
Woman Shoes,Peep Toe,120,145
Woman Shoes,Peep Toe,37,43
Woman Shoes,Stilletto,13.33,16.33
Woman Shoes,Peep Toe,23.33,29.67
Woman Shoes,Peep Toe,319,378
Woman Shoes,Peep Toe,3.5,4.5
Woman Shoes,Sandals,70,78.33
Woman Shoes,Sandals,40,47
Clothing,Extra Low Cut Socks,191,237
Clothing,Quarter Socks,525,578
Woman Shoes,Peep Toe,207.67,270.67
Man Shoes,Sneakers,"2,320.00","2,595.00"
Woman Shoes,Boots,105,152
Woman Shoes,Clogs,550,758
Woman Shoes,Peep Toe,10.67,13.33
Woman Shoes,Peep Toe,387,495
Woman Shoes,Boots,46.67,58.67
Clothing,Quarter Socks,950,"1,146.00"
Clothing,Quarter Socks,350,481.67
Man Shoes,Sneakers,256.33,298.67
Woman Shoes,Peep Toe,406,570
Woman Shoes,Peep Toe,16,18.5
Woman Shoes,Sandals,65,76.5
Woman Shoes,Sandals,25,30.67
Woman Shoes,Boots,227.5,257.5
Woman Shoes,Peep Toe,40,47
Woman Shoes,Peep Toe,50,60
Woman Shoes,Peep Toe,435,616
Woman Shoes,Peep Toe,10,14
Woman Shoes,Peep Toe,270,382
Woman Shoes,Loafers,18.33,24
Man Shoes,Sneakers,"1,160.00","1,131.00"
Woman Shoes,Sandals,43.33,57
Woman Shoes,Sandals,150,171
Clothing,Low Cut Socks,122.33,155.67
Man Shoes,Derby,180,233
Woman Shoes,Sandals,62.5,88.5
Woman Shoes,Sandals,36,57
Woman Shoes,Peep Toe,18.5,21
Woman Shoes,Boots,350,432
Woman Shoes,Peep Toe,45,48.67
Woman Shoes,Peep Toe,551,746
Woman Shoes,Peep Toe,27,36
Woman Shoes,Peep Toe,645,794
Clothing,Mid Calf Socks,90,101
Man Shoes,Oxford,"1,192.00","1,313.00"
Woman Shoes,Peep Toe,221.67,289.33
Woman Shoes,Peep Toe,18.33,22.33
Clothing,Extra Low Cut Socks,592.67,732.67
Woman Shoes,Boots,105,139.5
Man Shoes,Oxford,405,424.67
Woman Shoes,Sandals,25,31
Woman Shoes,Sandals,15,18.33
Woman Shoes,Boots,17.5,24
Woman Shoes,Clogs,242,303
Man Shoes,Derby,373.33,422.67
Man Shoes,Derby,270,301.5
Woman Shoes,Boots,525,825.5
Man Shoes,Sneakers,540,578
Clothing,Mid Calf Socks,42,50.67
Woman Shoes,Boots,245,240
Clothing,Invisible Socks,140,174
Woman Shoes,Boots,420,597
Woman Shoes,Sandals,70,82.5
Clothing,Extra Low Cut Socks,445,590
Woman Shoes,Peep Toe,17.5,20
Woman Shoes,Clogs,117.33,126.67
Clothing,Quarter Socks,433.33,664
Clothing,Mid Calf Socks,234,265
Woman Shoes,Peep Toe,193,161
Woman Shoes,Peep Toe,1.33,2
Man Shoes,Derby,560,545
Woman Shoes,Boots,437.5,535
Woman Shoes,Peep Toe,33.33,40.33
Woman Shoes,Peep Toe,183.33,214.33
Man Shoes,Sneakers,384.5,498.5
Clothing,Quarter Socks,350,459.67
Woman Shoes,Sandals,45,52.67
Woman Shoes,Sandals,130,172.5
Woman Shoes,Boots,280,398
Clothing,Quarter Socks,756,890
Man Shoes,Sneakers,773.33,969.67
Woman Shoes,Clogs,51.33,67.67
Man Shoes,Sneakers,565,592
Man Shoes,Oxford,247.33,296.67
Woman Shoes,Boots,163.33,269.67
Clothing,Mid Calf Socks,4.5,7
Man Shoes,Sneakers,"1,147.50","1,200.50"
Woman Shoes,Boots,87.5,134.5
Man Shoes,Derby,560,615
Woman Shoes,Boots,81.67,95
Man Shoes,Sneakers,256.33,251.67
Woman Shoes,Boots,175,233
Woman Shoes,Clogs,308,352
Woman Shoes,Loafers,"1,430.00","1,667.00"
Woman Shoes,Peep Toe,140,161
Woman Shoes,Clogs,484,592
Man Shoes,Derby,560,605.5
Man Shoes,Oxford,247.33,302
Woman Shoes,Boots,297.5,421.5
Woman Shoes,Peep Toe,4.67,5.67
Man Shoes,Oxford,"2,384.00","2,551.00"
Woman Shoes,Loafers,550,627
Man Shoes,Sneakers,765,725
Man Shoes,Sneakers,769,796
Man Shoes,Sneakers,"1,147.50","1,252.50"
Woman Shoes,Clogs,198,221.5
Woman Shoes,Boots,116.67,144
Clothing,Quarter Socks,375,459
Woman Shoes,Peep Toe,34,39.5
Man Shoes,Derby,270,302
Clothing,Quarter Socks,54,60
Woman Shoes,Peep Toe,2.67,3.33
Woman Shoes,Peep Toe,8,9.5
Woman Shoes,Peep Toe,31.67,39
Woman Shoes,Boots,175,226.33
Man Shoes,Derby,373.33,481
Woman Shoes,Boots,262.5,305.5
Woman Shoes,Peep Toe,735,932
Woman Shoes,Peep Toe,41.67,51.33
Woman Shoes,Boots,105,134
Woman Shoes,Clogs,200,256
Man Shoes,Oxford,"2,384.00","3,245.00"
Woman Shoes,Sandals,13.33,20
Woman Shoes,Sandals,66,105.67
Woman Shoes,Peep Toe,3.33,5
Woman Shoes,Peep Toe,13,18.33
Woman Shoes,Boots,262.5,379.5
Woman Shoes,Sandals,220,268
Woman Shoes,Sandals,110,114
Man Shoes,Sneakers,765,998
Woman Shoes,Clogs,187,286
Woman Shoes,Stilletto,28,42
Woman Shoes,Clogs,360,587
Man Shoes,Sneakers,773.33,741.67
Woman Shoes,Peep Toe,208.33,235.67
Woman Shoes,Peep Toe,58,75.5
Man Shoes,Derby,540,461
Woman Shoes,Boots,630,958
Woman Shoes,Pump,"1,590.00","2,077.00"
Woman Shoes,Boots,35,40
Woman Shoes,Peep Toe,36,47.67
Woman Shoes,Peep Toe,21.5,25.5
Woman Shoes,Peep Toe,58,71.67
Woman Shoes,Peep Toe,6.67,7.67
Woman Shoes,Boots,35,45
Man Shoes,Oxford,794.67,889.67
Woman Shoes,Sandals,12,13.67
Woman Shoes,Sandals,35,43.5
Woman Shoes,Peep Toe,210,274
Woman Shoes,Peep Toe,8,9
Woman Shoes,Boots,525,636.5
Woman Shoes,Clogs,139.33,168.33
Woman Shoes,Boots,245,297
Woman Shoes,Clogs,286,349
Woman Shoes,Clogs,66,83.5
Man Shoes,Sneakers,270,332.5
Woman Shoes,Clogs,219.67,308.33
Woman Shoes,Clogs,"1,020.00","1,604.50"
Woman Shoes,Boots,280,444
Man Shoes,Derby,567,638
Clothing,Quarter Socks,180,239.67
Clothing,Quarter Socks,342,388
Woman Shoes,Stilletto,119.5,152.5
Woman Shoes,Clogs,66,86
Woman Shoes,Boots,326.67,406
Clothing,Quarter Socks,475,601
Woman Shoes,Peep Toe,48.33,60.67
Woman Shoes,Clogs,550,651
Woman Shoes,Boots,350,435.33
Man Shoes,Sneakers,540,598
Man Shoes,Sneakers,"2,320.00","2,569.00"
Woman Shoes,Boots,875,"1,119.00"
Woman Shoes,Boots,175,203
Man Shoes,Sneakers,"1,160.00","1,618.50"
Clothing,Quarter Socks,162,199
Man Shoes,Derby,"1,701.00","1,528.00"
Clothing,Quarter Socks,166.67,196.33
Man Shoes,Sneakers,"1,160.00","1,438.00"
Woman Shoes,Clogs,44,67
Woman Shoes,Sandals,10,16
Woman Shoes,Sandals,120,181
Clothing,Mid Calf Socks,81,103.5
Woman Shoes,Clogs,143,190
Woman Shoes,Boots,35,40
Clothing,Low Cut Socks,392,416
Woman Shoes,Clogs,66,86
Woman Shoes,Sandals,76.67,124
Woman Shoes,Sandals,43.33,62
Woman Shoes,Peep Toe,203,270
Woman Shoes,Peep Toe,135,165
Woman Shoes,Peep Toe,66,71
Woman Shoes,Sandals,10,16
Clothing,Mid Calf Socks,90,130
Woman Shoes,Boots,560,836
Woman Shoes,Peep Toe,35.67,41.33
Clothing,Invisible Socks,560,588
Man Shoes,Oxford,794.67,857.33
Woman Shoes,Sandals,38.33,46.67
Woman Shoes,Sandals,58.5,69.5
Clothing,Low Cut Socks,245,362
Man Shoes,Derby,850.5,886
Woman Shoes,Clogs,329.5,396
Woman Shoes,Boots,52.5,60
Woman Shoes,Peep Toe,30,35.5
Woman Shoes,Boots,945,"1,354.00"
Woman Shoes,Peep Toe,551,761
Woman Shoes,Peep Toe,12.5,21
Woman Shoes,Clogs,198,278
Man Shoes,Oxford,794.67,"1,065.67"
Woman Shoes,Peep Toe,270,348.33
Woman Shoes,Peep Toe,100,127
Woman Shoes,Sandals,93.33,106.67
Woman Shoes,Sandals,85,124
Clothing,Quarter Socks,108,152
Clothing,Mid Calf Socks,162,207
Man Shoes,Sneakers,765,835
Woman Shoes,Clogs,550,757
Clothing,Quarter Socks,"1,000.00","1,276.00"
Clothing,Low Cut Socks,490,675
Clothing,Mid Calf Socks,57,74.33
Woman Shoes,Loafers,330,385
Woman Shoes,Peep Toe,28.33,34
Woman Shoes,Peep Toe,22,29.5
Clothing,Invisible Socks,46.67,73
Clothing,Low Cut Socks,220.33,186.67
Man Shoes,Sneakers,540,623
Clothing,Quarter Socks,"1,450.00","1,877.00"
Woman Shoes,Sandals,290,317
Woman Shoes,Sandals,52.5,61
Man Shoes,Sneakers,256.33,261.67
Woman Shoes,Peep Toe,464,561
Woman Shoes,Peep Toe,5,6
Man Shoes,Sneakers,"1,147.50","1,311.50"
Woman Shoes,Sandals,85,104
Woman Shoes,Sandals,230,320
Woman Shoes,Clogs,154,233.5
Woman Shoes,Sandals,10,14
Woman Shoes,Boots,700,"1,165.00"
Clothing,Quarter Socks,"1,350.00","1,822.00"
Man Shoes,Derby,"1,221.50","1,433.00"
Woman Shoes,Clogs,120,134
Man Shoes,Sneakers,"2,320.00","2,116.00"
Man Shoes,Derby,567,520.67
Man Shoes,Oxford,247.33,262
Woman Shoes,Peep Toe,23,28.67
Woman Shoes,Peep Toe,18.67,21
Woman Shoes,Peep Toe,630,783
Woman Shoes,Peep Toe,5,6.67
Woman Shoes,Clogs,187,217.5
Woman Shoes,Clogs,66,79
Man Shoes,Oxford,"1,192.00","1,073.00"
Man Shoes,Sneakers,282.5,310.5
Woman Shoes,Sandals,81,136
Woman Shoes,Sandals,5,5.33
Man Shoes,Oxford,405,433.67
Man Shoes,Sneakers,773.33,820
Man Shoes,Sneakers,773.33,"1,086.67"
Clothing,Quarter Socks,702,"1,053.50"
Woman Shoes,Boots,245,299
Woman Shoes,Clogs,593,671
Man Shoes,Oxford,405,515
Man Shoes,Sneakers,765,854
Woman Shoes,Clogs,58.67,66.33
Man Shoes,Derby,270,391
Woman Shoes,Boots,560,878
Woman Shoes,Boots,420,504
Woman Shoes,Clogs,242,315
Woman Shoes,Peep Toe,24,36
Woman Shoes,Peep Toe,645,981
Woman Shoes,Boots,175,190
Woman Shoes,Peep Toe,325,379
Woman Shoes,Boots,"1,050.00","1,257.00"
Clothing,Mid Calf Socks,234,283
Man Shoes,Sneakers,"2,320.00","2,326.00"
Man Shoes,Sneakers,765,761
Woman Shoes,Clogs,88,112
Woman Shoes,Boots,875,"1,163.00"
Woman Shoes,Sandals,126,169
Woman Shoes,Sandals,45,55
Man Shoes,Derby,180,194.67
Woman Shoes,Clogs,55,62.5
Man Shoes,Oxford,794.67,819
Woman Shoes,Boots,35,46
Woman Shoes,Peep Toe,18,21
Woman Shoes,Peep Toe,33,38
Man Shoes,Oxford,"2,384.00","1,967.00"
Clothing,Mid Calf Socks,171,163
Clothing,Quarter Socks,702,"1,046.00"
Man Shoes,Sneakers,"2,295.00","2,924.00"
Woman Shoes,Clogs,275,305
Woman Shoes,Boots,303.33,429
Woman Shoes,Boots,560,691
Woman Shoes,Peep Toe,326,383.5
Man Shoes,Sneakers,773.33,767.67
Woman Shoes,Sandals,190,249
Woman Shoes,Sandals,1.67,2
Woman Shoes,Boots,46.67,62
Woman Shoes,Peep Toe,222.33,312
Woman Shoes,Peep Toe,57.5,69.5
Woman Shoes,Peep Toe,7,8.5
Woman Shoes,Boots,87.5,109
Woman Shoes,Peep Toe,50,59.33
Man Shoes,Sneakers,384.5,380
Man Shoes,Derby,270,299
Woman Shoes,Peep Toe,172,220
Woman Shoes,Peep Toe,20,25
Woman Shoes,Boots,"1,015.00","1,311.00"
Clothing,Mid Calf Socks,63,82.5
Clothing,Quarter Socks,400,504
Woman Shoes,Clogs,40,55.33
Man Shoes,Oxford,"2,384.00","3,264.00"
Clothing,Toe Cover Socks,261,396
Man Shoes,Oxford,"1,192.00",943
Woman Shoes,Boots,665,676
Man Shoes,Derby,270,300
Woman Shoes,Clogs,22,26.33
Woman Shoes,Clogs,220,268
Clothing,Toe Cover Socks,198,270
Woman Shoes,Peep Toe,31.67,47.67
Woman Shoes,Boots,945,"1,345.00"
Woman Shoes,Boots,58.33,73.33
Woman Shoes,Clogs,253,318.5
Clothing,Invisible Socks,945,"1,362.00"
Woman Shoes,Sandals,65,80
Woman Shoes,Sandals,65,78
Man Shoes,Oxford,247.33,250.33
Man Shoes,Derby,540,549
Man Shoes,Sneakers,769,847
Man Shoes,Oxford,"2,384.00","3,134.00"
Woman Shoes,Sandals,42.5,51.5
Woman Shoes,Sandals,51,64.33
Woman Shoes,Clogs,176,210.33
Clothing,Mid Calf Socks,144,213
Man Shoes,Sneakers,773.33,948.33
Woman Shoes,Sandals,60,91
Woman Shoes,Sandals,20,28
Man Shoes,Sneakers,384.5,480.5
Woman Shoes,Clogs,11,14.5
Clothing,Quarter Socks,432,569.33
Clothing,Invisible Socks,23.33,28.67
Clothing,Quarter Socks,450,415.5
Woman Shoes,Stilletto,223,351
Woman Shoes,Boots,175,220
Clothing,Mid Calf Socks,58.5,78
